time,P
20231114:2310,0.0
20231115:0010,0.0
20231115:0110,0.0
20231115:0210,0.0
20231115:0310,0.0
20231115:0410,0.0
20231115:0510,0.0
20231115:0610,0.0
20231115:0710,9.69
20231115:0810,101.0
20231115:0910,301.22
20231115:1010,302.17
20231115:1110,44.78
20231115:1210,54.22
20231115:1310,137.29
20231115:1410,165.29
20231115:1510,88.54
20231115:1610,5.89
20231115:1710,0.0
20231115:1810,0.0
20231115:1910,0.0
20231115:2010,0.0
20231115:2110,0.0
20231115:2210,0.0
20231115:2310,0.0
20231116:0010,0.0
20231116:0110,0.0
20231116:0210,0.0
20231116:0310,0.0
20231116:0410,0.0
20231116:0510,0.0
20231116:0610,0.0
20231116:0710,5.43
20231116:0810,82.28
20231116:0910,194.4
20231116:1010,363.36
20231116:1110,167.07
20231116:1210,377.6
20231116:1310,110.9
20231116:1410,135.09
20231116:1510,207.62
20231116:1610,11.27
20231116:1710,0.0
20231116:1810,0.0
20231116:1910,0.0
20231116:2010,0.0
20231116:2110,0.0
20231116:2210,0.0
20231116:2310,0.0
20231117:0010,0.0
20231117:0110,0.0
20231117:0210,0.0
20231117:0310,0.0
20231117:0410,0.0
20231117:0510,0.0
20231117:0610,0.0
20231117:0710,8.44
20231117:0810,179.51
20231117:0910,324.17
20231117:1010,459.54
20231117:1110,524.59
20231117:1210,507.71
20231117:1310,393.41
20231117:1410,283.85
20231117:1510,208.08
20231117:1610,10.61
20231117:1710,0.0
20231117:1810,0.0
20231117:1910,0.0
20231117:2010,0.0
20231117:2110,0.0
20231117:2210,0.0
20231117:2310,0.0
20231118:0010,0.0
20231118:0110,0.0
20231118:0210,0.0
20231118:0310,0.0
20231118:0410,0.0
20231118:0510,0.0
20231118:0610,0.0
20231118:0710,6.11
20231118:0810,181.42
20231118:0910,340.29
20231118:1010,456.87
20231118:1110,513.29
20231118:1210,519.25
20231118:1310,467.37
20231118:1410,315.66
20231118:1510,134.97
20231118:1610,13.6
20231118:1710,0.0
20231118:1810,0.0
20231118:1910,0.0
20231118:2010,0.0
20231118:2110,0.0
20231118:2210,0.0
20231118:2310,0.0
20231119:0010,0.0
20231119:0110,0.0
20231119:0210,0.0
20231119:0310,0.0
20231119:0410,0.0
20231119:0510,0.0
20231119:0610,0.0
20231119:0710,7.41
20231119:0810,178.52
20231119:0910,332.75
20231119:1010,441.74
20231119:1110,506.8
20231119:1210,518.63
20231119:1310,472.98
20231119:1410,320.29
20231119:1510,186.18
20231119:1610,7.69
20231119:1710,0.0
20231119:1810,0.0
20231119:1910,0.0
20231119:2010,0.0
20231119:2110,0.0
20231119:2210,0.0
20231119:2310,0.0
20231120:0010,0.0
20231120:0110,0.0
20231120:0210,0.0
20231120:0310,0.0
20231120:0410,0.0
20231120:0510,0.0
20231120:0610,0.0
20231120:0710,5.55
20231120:0810,172.65
20231120:0910,331.24
20231120:1010,437.79
20231120:1110,502.96
20231120:1210,522.09
20231120:1310,458.95
20231120:1410,360.29
20231120:1510,194.78
20231120:1610,1.73
20231120:1710,0.0
20231120:1810,0.0
20231120:1910,0.0
20231120:2010,0.0
20231120:2110,0.0
20231120:2210,0.0
20231120:2310,0.0
20231121:0010,0.0
20231121:0110,0.0
20231121:0210,0.0
20231121:0310,0.0
20231121:0410,0.0
20231121:0510,0.0
20231121:0610,0.0
20231121:0710,4.96
20231121:0810,85.58
20231121:0910,337.35
20231121:1010,462.24
20231121:1110,540.08
20231121:1210,537.76
20231121:1310,479.93
20231121:1410,372.49
20231121:1510,208.67
20231121:1610,1.73
20231121:1710,0.0
20231121:1810,0.0
20231121:1910,0.0
20231121:2010,0.0
20231121:2110,0.0
20231121:2210,0.0
20231121:2310,0.0
20231122:0010,0.0
20231122:0110,0.0
20231122:0210,0.0
20231122:0310,0.0
20231122:0410,0.0
20231122:0510,0.0
20231122:0610,0.0
20231122:0710,3.91
20231122:0810,175.54
20231122:0910,345.59
20231122:1010,459.8
20231122:1110,530.95
20231122:1210,542.22
20231122:1310,501.41
20231122:1410,382.72
20231122:1510,178.57
20231122:1610,1.28
20231122:1710,0.0
20231122:1810,0.0
20231122:1910,0.0
20231122:2010,0.0
20231122:2110,0.0
20231122:2210,0.0
20231122:2310,0.0
20231123:0010,0.0
20231123:0110,0.0
20231123:0210,0.0
20231123:0310,0.0
20231123:0410,0.0
20231123:0510,0.0
20231123:0610,0.0
20231123:0710,3.38
20231123:0810,178.78
20231123:0910,350.05
20231123:1010,464.65
20231123:1110,533.03
20231123:1210,529.28
20231123:1310,483.71
20231123:1410,379.03
20231123:1510,219.3
20231123:1610,1.28
20231123:1710,0.0
20231123:1810,0.0
20231123:1910,0.0
20231123:2010,0.0
20231123:2110,0.0
20231123:2210,0.0
20231123:2310,0.0
20231124:0010,0.0
20231124:0110,0.0
20231124:0210,0.0
20231124:0310,0.0
20231124:0410,0.0
20231124:0510,0.0
20231124:0610,0.0
20231124:0710,0.0
20231124:0810,85.2
20231124:0910,94.13
20231124:1010,282.6
20231124:1110,509.65
20231124:1210,339.79
20231124:1310,292.05
20231124:1410,69.7
20231124:1510,19.11
20231124:1610,0.0
20231124:1710,0.0
20231124:1810,0.0
20231124:1910,0.0
20231124:2010,0.0
20231124:2110,0.0
20231124:2210,0.0
20231124:2310,0.0
20231125:0010,0.0
20231125:0110,0.0
20231125:0210,0.0
20231125:0310,0.0
20231125:0410,0.0
20231125:0510,0.0
20231125:0610,0.0
20231125:0710,2.32
20231125:0810,159.68
20231125:0910,356.02
20231125:1010,312.06
20231125:1110,486.01
20231125:1210,490.43
20231125:1310,479.07
20231125:1410,325.34
20231125:1510,119.6
20231125:1610,0.46
20231125:1710,0.0
20231125:1810,0.0
20231125:1910,0.0
20231125:2010,0.0
20231125:2110,0.0
20231125:2210,0.0
20231125:2310,0.0
20231126:0010,0.0
20231126:0110,0.0
20231126:0210,0.0
20231126:0310,0.0
20231126:0410,0.0
20231126:0510,0.0
20231126:0610,0.0
20231126:0710,0.07
20231126:0810,53.9
20231126:0910,149.21
20231126:1010,117.27
20231126:1110,98.68
20231126:1210,201.09
20231126:1310,375.01
20231126:1410,293.55
20231126:1510,92.84
20231126:1610,0.08
20231126:1710,0.0
20231126:1810,0.0
20231126:1910,0.0
20231126:2010,0.0
20231126:2110,0.0
20231126:2210,0.0
20231126:2310,0.0
20231127:0010,0.0
20231127:0110,0.0
20231127:0210,0.0
20231127:0310,0.0
20231127:0410,0.0
20231127:0510,0.0
20231127:0610,0.0
20231127:0710,0.48
20231127:0810,124.4
20231127:0910,338.04
20231127:1010,263.27
20231127:1110,157.07
20231127:1210,243.77
20231127:1310,347.35
20231127:1410,301.23
20231127:1510,171.73
20231127:1610,0.0
20231127:1710,0.0
20231127:1810,0.0
20231127:1910,0.0
20231127:2010,0.0
20231127:2110,0.0
20231127:2210,0.0
20231127:2310,0.0
20231128:0010,0.0
20231128:0110,0.0
20231128:0210,0.0
20231128:0310,0.0
20231128:0410,0.0
20231128:0510,0.0
20231128:0610,0.0
20231128:0710,0.0
20231128:0810,72.53
20231128:0910,173.72
20231128:1010,455.07
20231128:1110,505.46
20231128:1210,512.27
20231128:1310,497.07
20231128:1410,352.46
20231128:1510,212.72
20231128:1610,0.08
20231128:1710,0.0
20231128:1810,0.0
20231128:1910,0.0
20231128:2010,0.0
20231128:2110,0.0
20231128:2210,0.0
20231128:2310,0.0
20231129:0010,0.0
20231129:0110,0.0
20231129:0210,0.0
20231129:0310,0.0
20231129:0410,0.0
20231129:0510,0.0
20231129:0610,0.0
20231129:0710,0.0
20231129:0810,11.39
20231129:0910,10.69
20231129:1010,24.95
20231129:1110,35.65
20231129:1210,27.13
20231129:1310,112.57
20231129:1410,110.92
20231129:1510,183.27
20231129:1610,0.0
20231129:1710,0.0
20231129:1810,0.0
20231129:1910,0.0
20231129:2010,0.0
20231129:2110,0.0
20231129:2210,0.0
20231129:2310,0.0
20231130:0010,0.0
20231130:0110,0.0
20231130:0210,0.0
20231130:0310,0.0
20231130:0410,0.0
20231130:0510,0.0
20231130:0610,0.0
20231130:0710,0.0
20231130:0810,120.81
20231130:0910,162.42
20231130:1010,403.38
20231130:1110,493.83
20231130:1210,502.68
20231130:1310,483.25
20231130:1410,362.78
20231130:1510,42.56
20231130:1610,0.0
20231130:1710,0.0
20231130:1810,0.0
20231130:1910,0.0
20231130:2010,0.0
20231130:2110,0.0
20231130:2210,0.0
20231130:2310,0.0
20231201:0010,0.0
20231201:0110,0.0
20231201:0210,0.0
20231201:0310,0.0
20231201:0410,0.0
20231201:0510,0.0
20231201:0610,0.0
20231201:0710,0.0
20231201:0810,3.25
20231201:0910,17.26
20231201:1010,35.74
20231201:1110,87.97
20231201:1210,36.63
20231201:1310,143.37
20231201:1410,69.05
20231201:1510,27.01
20231201:1610,0.0
20231201:1710,0.0
20231201:1810,0.0
20231201:1910,0.0
20231201:2010,0.0
20231201:2110,0.0
20231201:2210,0.0
20231201:2310,0.0
20231202:0010,0.0
20231202:0110,0.0
20231202:0210,0.0
20231202:0310,0.0
20231202:0410,0.0
20231202:0510,0.0
20231202:0610,0.0
20231202:0710,0.0
20231202:0810,150.8
20231202:0910,320.85
20231202:1010,448.85
20231202:1110,519.95
20231202:1210,520.34
20231202:1310,472.15
20231202:1410,366.03
20231202:1510,208.48
20231202:1610,0.0
20231202:1710,0.0
20231202:1810,0.0
20231202:1910,0.0
20231202:2010,0.0
20231202:2110,0.0
20231202:2210,0.0
20231202:2310,0.0
20231203:0010,0.0
20231203:0110,0.0
20231203:0210,0.0
20231203:0310,0.0
20231203:0410,0.0
20231203:0510,0.0
20231203:0610,0.0
20231203:0710,0.0
20231203:0810,104.46
20231203:0910,320.54
20231203:1010,446.92
20231203:1110,511.58
20231203:1210,524.61
20231203:1310,477.58
20231203:1410,379.35
20231203:1510,215.06
20231203:1610,0.0
20231203:1710,0.0
20231203:1810,0.0
20231203:1910,0.0
20231203:2010,0.0
20231203:2110,0.0
20231203:2210,0.0
20231203:2310,0.0
20231204:0010,0.0
20231204:0110,0.0
20231204:0210,0.0
20231204:0310,0.0
20231204:0410,0.0
20231204:0510,0.0
20231204:0610,0.0
20231204:0710,0.0
20231204:0810,106.31
20231204:0910,195.68
20231204:1010,314.56
20231204:1110,523.38
20231204:1210,526.59
20231204:1310,474.18
20231204:1410,371.13
20231204:1510,209.28
20231204:1610,0.0
20231204:1710,0.0
20231204:1810,0.0
20231204:1910,0.0
20231204:2010,0.0
20231204:2110,0.0
20231204:2210,0.0
20231204:2310,0.0
20231205:0010,0.0
20231205:0110,0.0
20231205:0210,0.0
20231205:0310,0.0
20231205:0410,0.0
20231205:0510,0.0
20231205:0610,0.0
20231205:0710,0.0
20231205:0810,139.42
20231205:0910,310.17
20231205:1010,343.08
20231205:1110,447.42
20231205:1210,481.21
20231205:1310,320.37
20231205:1410,273.58
20231205:1510,87.42
20231205:1610,0.0
20231205:1710,0.0
20231205:1810,0.0
20231205:1910,0.0
20231205:2010,0.0
20231205:2110,0.0
20231205:2210,0.0
20231205:2310,0.0
20231206:0010,0.0
20231206:0110,0.0
20231206:0210,0.0
20231206:0310,0.0
20231206:0410,0.0
20231206:0510,0.0
20231206:0610,0.0
20231206:0710,0.0
20231206:0810,82.05
20231206:0910,291.08
20231206:1010,423.49
20231206:1110,496.81
20231206:1210,508.4
20231206:1310,453.24
20231206:1410,373.77
20231206:1510,232.37
20231206:1610,0.0
20231206:1710,0.0
20231206:1810,0.0
20231206:1910,0.0
20231206:2010,0.0
20231206:2110,0.0
20231206:2210,0.0
20231206:2310,0.0
20231207:0010,0.0
20231207:0110,0.0
20231207:0210,0.0
20231207:0310,0.0
20231207:0410,0.0
20231207:0510,0.0
20231207:0610,0.0
20231207:0710,0.0
20231207:0810,99.33
20231207:0910,311.59
20231207:1010,400.12
20231207:1110,460.56
20231207:1210,412.2
20231207:1310,422.28
20231207:1410,308.19
20231207:1510,192.32
20231207:1610,0.0
20231207:1710,0.0
20231207:1810,0.0
20231207:1910,0.0
20231207:2010,0.0
20231207:2110,0.0
20231207:2210,0.0
20231207:2310,0.0
20231208:0010,0.0
20231208:0110,0.0
20231208:0210,0.0
20231208:0310,0.0
20231208:0410,0.0
20231208:0510,0.0
20231208:0610,0.0
20231208:0710,0.0
20231208:0810,107.26
20231208:0910,232.01
20231208:1010,383.8
20231208:1110,355.73
20231208:1210,414.34
20231208:1310,396.23
20231208:1410,363.31
20231208:1510,206.26
20231208:1610,0.0
20231208:1710,0.0
20231208:1810,0.0
20231208:1910,0.0
20231208:2010,0.0
20231208:2110,0.0
20231208:2210,0.0
20231208:2310,0.0
20231209:0010,0.0
20231209:0110,0.0
20231209:0210,0.0
20231209:0310,0.0
20231209:0410,0.0
20231209:0510,0.0
20231209:0610,0.0
20231209:0710,0.0
20231209:0810,111.56
20231209:0910,105.34
20231209:1010,398.58
20231209:1110,446.95
20231209:1210,461.64
20231209:1310,362.57
20231209:1410,261.93
20231209:1510,175.96
20231209:1610,0.0
20231209:1710,0.0
20231209:1810,0.0
20231209:1910,0.0
20231209:2010,0.0
20231209:2110,0.0
20231209:2210,0.0
20231209:2310,0.0
20231210:0010,0.0
20231210:0110,0.0
20231210:0210,0.0
20231210:0310,0.0
20231210:0410,0.0
20231210:0510,0.0
20231210:0610,0.0
20231210:0710,0.0
20231210:0810,121.62
20231210:0910,282.44
20231210:1010,413.65
20231210:1110,422.22
20231210:1210,488.23
20231210:1310,436.45
20231210:1410,258.89
20231210:1510,190.98
20231210:1610,0.0
20231210:1710,0.0
20231210:1810,0.0
20231210:1910,0.0
20231210:2010,0.0
20231210:2110,0.0
20231210:2210,0.0
20231210:2310,0.0
20231211:0010,0.0
20231211:0110,0.0
20231211:0210,0.0
20231211:0310,0.0
20231211:0410,0.0
20231211:0510,0.0
20231211:0610,0.0
20231211:0710,0.0
20231211:0810,80.44
20231211:0910,178.31
20231211:1010,325.98
20231211:1110,314.81
20231211:1210,404.4
20231211:1310,343.33
20231211:1410,100.21
20231211:1510,74.16
20231211:1610,0.0
20231211:1710,0.0
20231211:1810,0.0
20231211:1910,0.0
20231211:2010,0.0
20231211:2110,0.0
20231211:2210,0.0
20231211:2310,0.0
20231212:0010,0.0
20231212:0110,0.0
20231212:0210,0.0
20231212:0310,0.0
20231212:0410,0.0
20231212:0510,0.0
20231212:0610,0.0
20231212:0710,0.0
20231212:0810,43.7
20231212:0910,61.5
20231212:1010,135.28
20231212:1110,213.21
20231212:1210,185.38
20231212:1310,148.6
20231212:1410,93.03
20231212:1510,55.63
20231212:1610,0.0
20231212:1710,0.0
20231212:1810,0.0
20231212:1910,0.0
20231212:2010,0.0
20231212:2110,0.0
20231212:2210,0.0
20231212:2310,0.0
20231213:0010,0.0
20231213:0110,0.0
20231213:0210,0.0
20231213:0310,0.0
20231213:0410,0.0
20231213:0510,0.0
20231213:0610,0.0
20231213:0710,0.0
20231213:0810,8.02
20231213:0910,27.82
20231213:1010,29.29
20231213:1110,162.76
20231213:1210,175.22
20231213:1310,284.22
20231213:1410,90.48
20231213:1510,228.93
20231213:1610,0.0
20231213:1710,0.0
20231213:1810,0.0
20231213:1910,0.0
20231213:2010,0.0
20231213:2110,0.0
20231213:2210,0.0
20231213:2310,0.0
20231214:0010,0.0
20231214:0110,0.0
20231214:0210,0.0
20231214:0310,0.0
20231214:0410,0.0
20231214:0510,0.0
20231214:0610,0.0
20231214:0710,0.0
20231214:0810,119.78
20231214:0910,294.72
20231214:1010,425.95
20231214:1110,502.98
20231214:1210,519.69
20231214:1310,466.34
20231214:1410,371.64
20231214:1510,215.94
20231214:1610,0.0
20231214:1710,0.0
20231214:1810,0.0
20231214:1910,0.0
20231214:2010,0.0
20231214:2110,0.0
20231214:2210,0.0
20231214:2310,0.0
20231215:0010,0.0
20231215:0110,0.0
20231215:0210,0.0
20231215:0310,0.0
20231215:0410,0.0
20231215:0510,0.0
20231215:0610,0.0
20231215:0710,0.0
20231215:0810,117.89
20231215:0910,293.38
20231215:1010,420.19
20231215:1110,482.54
20231215:1210,501.89
20231215:1310,451.73
20231215:1410,363.23
20231215:1510,215.05
20231215:1610,0.0
20231215:1710,0.0
20231215:1810,0.0
20231215:1910,0.0
20231215:2010,0.0
20231215:2110,0.0
20231215:2210,0.0
20231215:2310,0.0
20231216:0010,0.0
20231216:0110,0.0
20231216:0210,0.0
20231216:0310,0.0
20231216:0410,0.0
20231216:0510,0.0
20231216:0610,0.0
20231216:0710,0.0
20231216:0810,116.48
20231216:0910,289.87
20231216:1010,417.56
20231216:1110,479.51
20231216:1210,507.44
20231216:1310,459.73
20231216:1410,363.81
20231216:1510,217.61
20231216:1610,0.0
20231216:1710,0.0
20231216:1810,0.0
20231216:1910,0.0
20231216:2010,0.0
20231216:2110,0.0
20231216:2210,0.0
20231216:2310,0.0
20231217:0010,0.0
20231217:0110,0.0
20231217:0210,0.0
20231217:0310,0.0
20231217:0410,0.0
20231217:0510,0.0
20231217:0610,0.0
20231217:0710,0.0
20231217:0810,117.38
20231217:0910,288.6
20231217:1010,419.59
20231217:1110,481.31
20231217:1210,506.26
20231217:1310,453.89
20231217:1410,365.02
20231217:1510,214.05
20231217:1610,0.0
20231217:1710,0.0
20231217:1810,0.0
20231217:1910,0.0
20231217:2010,0.0
20231217:2110,0.0
20231217:2210,0.0
20231217:2310,0.0
20231218:0010,0.0
20231218:0110,0.0
20231218:0210,0.0
20231218:0310,0.0
20231218:0410,0.0
20231218:0510,0.0
20231218:0610,0.0
20231218:0710,0.0
20231218:0810,114.92
20231218:0910,289.78
20231218:1010,418.95
20231218:1110,476.84
20231218:1210,496.45
20231218:1310,451.51
20231218:1410,358.51
20231218:1510,219.98
20231218:1610,0.0
20231218:1710,0.0
20231218:1810,0.0
20231218:1910,0.0
20231218:2010,0.0
20231218:2110,0.0
20231218:2210,0.0
20231218:2310,0.0
20231219:0010,0.0
20231219:0110,0.0
20231219:0210,0.0
20231219:0310,0.0
20231219:0410,0.0
20231219:0510,0.0
20231219:0610,0.0
20231219:0710,0.0
20231219:0810,111.58
20231219:0910,283.42
20231219:1010,418.05
20231219:1110,478.82
20231219:1210,493.39
20231219:1310,448.31
20231219:1410,358.21
20231219:1510,216.42
20231219:1610,0.0
20231219:1710,0.0
20231219:1810,0.0
20231219:1910,0.0
20231219:2010,0.0
20231219:2110,0.0
20231219:2210,0.0
20231219:2310,0.0
20231220:0010,0.0
20231220:0110,0.0
20231220:0210,0.0
20231220:0310,0.0
20231220:0410,0.0
20231220:0510,0.0
20231220:0610,0.0
20231220:0710,0.0
20231220:0810,96.63
20231220:0910,245.92
20231220:1010,138.78
20231220:1110,100.02
20231220:1210,53.05
20231220:1310,475.18
20231220:1410,366.8
20231220:1510,220.3
20231220:1610,0.0
20231220:1710,0.0
20231220:1810,0.0
20231220:1910,0.0
20231220:2010,0.0
20231220:2110,0.0
20231220:2210,0.0
20231220:2310,0.0
20231221:0010,0.0
20231221:0110,0.0
20231221:0210,0.0
20231221:0310,0.0
20231221:0410,0.0
20231221:0510,0.0
20231221:0610,0.0
20231221:0710,0.0
20231221:0810,116.45
20231221:0910,248.27
20231221:1010,204.45
20231221:1110,373.29
20231221:1210,486.76
20231221:1310,415.94
20231221:1410,107.32
20231221:1510,124.9
20231221:1610,0.0
20231221:1710,0.0
20231221:1810,0.0
20231221:1910,0.0
20231221:2010,0.0
20231221:2110,0.0
20231221:2210,0.0
20231221:2310,0.0
20231222:0010,0.0
20231222:0110,0.0
20231222:0210,0.0
20231222:0310,0.0
20231222:0410,0.0
20231222:0510,0.0
20231222:0610,0.0
20231222:0710,0.0
20231222:0810,75.8
20231222:0910,239.83
20231222:1010,434.41
20231222:1110,493.33
20231222:1210,501.97
20231222:1310,451.84
20231222:1410,359.04
20231222:1510,215.98
20231222:1610,0.07
20231222:1710,0.0
20231222:1810,0.0
20231222:1910,0.0
20231222:2010,0.0
20231222:2110,0.0
20231222:2210,0.0
20231222:2310,0.0
20231223:0010,0.0
20231223:0110,0.0
20231223:0210,0.0
20231223:0310,0.0
20231223:0410,0.0
20231223:0510,0.0
20231223:0610,0.0
20231223:0710,0.0
20231223:0810,109.21
20231223:0910,283.79
20231223:1010,416.89
20231223:1110,489.68
20231223:1210,507.45
20231223:1310,452.44
20231223:1410,367.82
20231223:1510,222.48
20231223:1610,0.0
20231223:1710,0.0
20231223:1810,0.0
20231223:1910,0.0
20231223:2010,0.0
20231223:2110,0.0
20231223:2210,0.0
20231223:2310,0.0
20231224:0010,0.0
20231224:0110,0.0
20231224:0210,0.0
20231224:0310,0.0
20231224:0410,0.0
20231224:0510,0.0
20231224:0610,0.0
20231224:0710,0.0
20231224:0810,104.19
20231224:0910,284.71
20231224:1010,415.91
20231224:1110,488.63
20231224:1210,502.8
20231224:1310,453.46
20231224:1410,374.19
20231224:1510,233.06
20231224:1610,0.0
20231224:1710,0.0
20231224:1810,0.0
20231224:1910,0.0
20231224:2010,0.0
20231224:2110,0.0
20231224:2210,0.0
20231224:2310,0.0
20231225:0010,0.0
20231225:0110,0.0
20231225:0210,0.0
20231225:0310,0.0
20231225:0410,0.0
20231225:0510,0.0
20231225:0610,0.0
20231225:0710,0.0
20231225:0810,107.26
20231225:0910,285.46
20231225:1010,417.24
20231225:1110,480.46
20231225:1210,491.95
20231225:1310,448.16
20231225:1410,369.28
20231225:1510,225.19
20231225:1610,0.0
20231225:1710,0.0
20231225:1810,0.0
20231225:1910,0.0
20231225:2010,0.0
20231225:2110,0.0
20231225:2210,0.0
20231225:2310,0.0
20231226:0010,0.0
20231226:0110,0.0
20231226:0210,0.0
20231226:0310,0.0
20231226:0410,0.0
20231226:0510,0.0
20231226:0610,0.0
20231226:0710,0.0
20231226:0810,105.21
20231226:0910,286.47
20231226:1010,420.42
20231226:1110,490.18
20231226:1210,494.82
20231226:1310,452.28
20231226:1410,375.34
20231226:1510,230.03
20231226:1610,0.0
20231226:1710,0.0
20231226:1810,0.0
20231226:1910,0.0
20231226:2010,0.0
20231226:2110,0.0
20231226:2210,0.0
20231226:2310,0.0
20231227:0010,0.0
20231227:0110,0.0
20231227:0210,0.0
20231227:0310,0.0
20231227:0410,0.0
20231227:0510,0.0
20231227:0610,0.0
20231227:0710,0.0
20231227:0810,109.06
20231227:0910,291.84
20231227:1010,413.98
20231227:1110,489.31
20231227:1210,503.88
20231227:1310,469.67
20231227:1410,388.77
20231227:1510,243.57
20231227:1610,0.45
20231227:1710,0.0
20231227:1810,0.0
20231227:1910,0.0
20231227:2010,0.0
20231227:2110,0.0
20231227:2210,0.0
20231227:2310,0.0
20231228:0010,0.0
20231228:0110,0.0
20231228:0210,0.0
20231228:0310,0.0
20231228:0410,0.0
20231228:0510,0.0
20231228:0610,0.0
20231228:0710,0.0
20231228:0810,30.41
20231228:0910,58.1
20231228:1010,128.4
20231228:1110,257.51
20231228:1210,218.34
20231228:1310,164.77
20231228:1410,84.98
20231228:1510,100.06
20231228:1610,0.0
20231228:1710,0.0
20231228:1810,0.0
20231228:1910,0.0
20231228:2010,0.0
20231228:2110,0.0
20231228:2210,0.0
20231228:2310,0.0
20231229:0010,0.0
20231229:0110,0.0
20231229:0210,0.0
20231229:0310,0.0
20231229:0410,0.0
20231229:0510,0.0
20231229:0610,0.0
20231229:0710,0.0
20231229:0810,32.83
20231229:0910,145.26
20231229:1010,152.66
20231229:1110,480.9
20231229:1210,211.54
20231229:1310,85.06
20231229:1410,117.27
20231229:1510,67.21
20231229:1610,1.31
20231229:1710,0.0
20231229:1810,0.0
20231229:1910,0.0
20231229:2010,0.0
20231229:2110,0.0
20231229:2210,0.0
20231229:2310,0.0
20231230:0010,0.0
20231230:0110,0.0
20231230:0210,0.0
20231230:0310,0.0
20231230:0410,0.0
20231230:0510,0.0
20231230:0610,0.0
20231230:0710,0.0
20231230:0810,104.5
20231230:0910,223.57
20231230:1010,404.74
20231230:1110,482.92
20231230:1210,502.06
20231230:1310,474.19
20231230:1410,381.46
20231230:1510,239.13
20231230:1610,35.36
20231230:1710,0.0
20231230:1810,0.0
20231230:1910,0.0
20231230:2010,0.0
20231230:2110,0.0
20231230:2210,0.0
20231230:2310,0.0
20231231:0010,0.0
20231231:0110,0.0
20231231:0210,0.0
20231231:0310,0.0
20231231:0410,0.0
20231231:0510,0.0
20231231:0610,0.0
20231231:0710,0.0
20231231:0810,70.7
20231231:0910,167.06
20231231:1010,402.72
20231231:1110,460.85
20231231:1210,463.71
20231231:1310,201.14
20231231:1410,106.79
20231231:1510,243.04
20231231:1610,21.78
20231231:1710,0.0
20231231:1810,0.0
20231231:1910,0.0
20231231:2010,0.0
20231231:2110,0.0
20231231:2210,0.0
20231231:2310,0.0
